DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2023-0635-VNM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"Yen Bai, Thai Nguyen et Tuyen Quang provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,10,6,2023,10,7,2,,1900,,1900,,,,,,,100,,2023-10-09,2024-02-28
2023-0636-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2023-000184,,AFG,Afghanistan,Southern Asia,Asia,Herat region,,,No,No,No,,5.4,Moment Magnitude,34.517,61.946,,2023,10,7,2023,10,7,2445,9240,560000,,569240,,,,,,,100,,2023-10-09,2024-03-04
2023-0647-MEX,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,MEX,Mexico,Latin America and the Caribbean,Americas,Autlan (Jalisco state),Heavy rains,,No,No,No,,,Km2,,,El Cangrejo river,2023,9,25,2023,9,25,11,,,,,,,,,,,100,,2023-10-11,2024-03-05
2023-0651-USA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,USA,United States of America,Northern America,Americas,"New York city; New Jersey, Connecticut, Texas, Oklahoma, and Arkansas",Heavy rains and storms,Storm,No,No,Yes,,,Km2,,,,2023,9,29,2023,10,4,,,,,,,,,,,,100,,2023-10-11,2023-11-28
2023-0653-NPL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2023-000182,,NPL,Nepal,Southern Asia,Asia,"Achham, Baitadi, Bajhang and Bajura districts ",,"Slide (land, mud, snow, rock)",No,No,No,,5.7,Moment Magnitude,29.498,81.243,,2023,10,3,2023,10,3,1,23,36250,,36273,,,,,,,100,,2023-10-12,2023-12-21
2023-0654-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000196,,LKA,Sri Lanka,Southern Asia,Asia,"Western, Southern, Northern, Central, North Western, and Sabaragamuwa Provinces; Kandy and Nuwara-Eliya Districts.",Heavy rians,Lightening,No,No,No,,,Km2,,,,2023,9,28,2023,10,7,,,244504,,244504,,,,,,,100,,2023-10-12,2024-07-18
2023-0656-USA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,USA,United States of America,Northern America,Americas,"Nebraska, Texas, Oklahoma, Missouri, and Kentucky",,Hail|Transport accident,No,No,No,,,Kph,,,,2023,9,21,2023,9,27,2,,,,,,,,,1600000,1600000,100,,2023-10-12,2024-03-05
2023-0659-IRN,No,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Sistan and Baluchestan Provinces,,,No,No,No,,,Kph,,,,2023,9,20,2023,9,22,3,2017,,,2017,,,,,,,100,,2023-10-12,2024-03-05
2023-0660-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,AFG,Afghanistan,Southern Asia,Asia,"Gulran, Injil and Kush districts (Herat province)",,,No,No,No,,6.3,Moment Magnitude,34.53,62.048,,2023,10,11,2023,10,11,1,140,,,140,,,,,,,100,,2023-10-16,2023-11-14
2023-0662-ARG,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,ARG,Argentina,Latin America and the Caribbean,Americas,"Catamarca, Jujuy Provinces, Córdoba, Tucumán and San Luis Provinces",,,No,No,No,,,Km2,,,,2023,10,10,2023,10,13,,,800,,800,,,,,,,100,,2023-10-17,2023-12-08
2023-0663-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,"Rio do Sul, Tubarão, Blumenau, and Lontras municipalities (Santa Catarina state)",Heavy rains,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2023,10,10,2023,10,10,,,26509,,26509,,,,,1200,1200,100,"[{""adm2_code"":10722,""adm2_name"":""Blumenau""},{""adm2_code"":10834,""adm2_name"":""Lontras""},{""adm2_code"":10901,""adm2_name"":""Rio Do Sul""},{""adm2_code"":10961,""adm2_name"":""Tubarao""}]",2023-10-17,2024-06-26
2023-0671-COD,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,Lisal City (Mongala Province),Heavy rains,Flood,No,No,No,,,,,,Congo River,2023,9,17,2023,9,19,17,,,,,,,,,,,100,,2023-10-17,2023-11-09
2023-0672-NGA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NGA,Nigeria,Sub-Saharan Africa,Africa,Emirates of Dukku and Nafada in Gombe State,Torrential rains,Storm,No,No,No,,,Km2,,,,2023,9,17,2023,9,19,,,1336,,1336,,,,,,,100,,2023-10-17,2023-11-03
2023-0675-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000209,Tropical storm 'Otis',MEX,Mexico,Latin America and the Caribbean,Americas,Acapulco (central Guerrero State),,"Flood|Slide (land, mud, snow, rock)",No,No,No,,270,Kph,,,,2023,10,22,2023,10,25,104,,988000,,988000,,,4000000,4000000,12000000,12000000,100,,2023-10-30,2024-03-04
2023-0680-SLB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000207,Tropical cyclone 'Lola',SLB,Solomon Islands,Melanesia,Oceania,,,,No,No,No,,,Kph,,,,2023,10,24,2023,10,25,,,22319,,22319,,,,,,,100,,2023-11-03,2023-11-03
2023-0680-VUT,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000207,Tropical cyclone 'Lola',VUT,Vanuatu,Melanesia,Oceania,"Penama, Malampa, Sanma, Shefa and Torba Provinces; Pentecost Island (Penama Province)",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,205,Kph,,,,2023,10,24,2023,10,25,,,91000,,91000,,,,,,,100,,2023-10-30,2024-07-18
2023-0683-SOM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,SOM,Somalia,Sub-Saharan Africa,Africa,"Baidoa, Jowhar, and Luuq","Heavy rains, El Nino",,No,No,No,,,Km2,,,,2023,10,,2023,10,,4,,278000,,278000,,,,,,,100,,2023-10-31,2023-12-07
2023-0685-YEM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000212,Tropical cyclone 'Tej',YEM,Yemen,Western Asia,Asia,"Hadramout, Shabwa, Al-Mahara, Al Mahrah, Socotra Governorates",,Flood,No,No,Yes,,,Kph,,,,2023,10,23,2023,10,24,7,150,90000,,90150,,,,,,,100,,2023-10-31,2023-12-07
2023-0686-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Hamoon',BGD,Bangladesh,Southern Asia,Asia,Cox's Bazar district,,,No,No,No,,110,Kph,,,,2023,10,24,2023,10,25,3,,1500000,,1500000,,,,,250000,250000,100,,2023-10-31,2024-02-12
2023-0690-GHA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000215,,GHA,Ghana,Sub-Saharan Africa,Africa,"South, Central, and North Tongu Districts (Volta region)",,,No,No,No,,,Km2,,,,2023,10,13,2023,10,19,,7,40857,,40864,,,,,,,100,,2023-11-02,2023-12-19
2023-0691-NGA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NGA,Nigeria,Sub-Saharan Africa,Africa," Fufore, Demsa, Shelleng (Adamawa State)",Heavy rains,,No,No,No,,,Km2,,,,2023,10,5,2023,10,19,275,,30000,,30000,,,,,,,100,,2023-11-02,2024-02-27
2023-0703-HND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Pilar',HND,Honduras,Latin America and the Caribbean,Americas,,,,No,No,No,,,Kph,,,,2023,10,29,2023,11,1,1,,,,,,,,,,,100,,2023-11-07,2023-12-07
2023-0703-SLV,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Pilar',SLV,El Salvador,Latin America and the Caribbean,Americas,,,Flood,No,No,Yes,,,Kph,,,,2023,10,30,2023,11,2,3,,500,,500,,,,,,,100,,2023-11-03,2023-12-07
2023-0719-ZWE,No,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,GLIDE:EP-2023-000105,Cholera,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,"Buhera, Chegutu, Chikomba, Chimanimani, Chipinge, Chitungwiza, Chiredzi, Harare, Gokwe North, Marondera, Mazowe, Shamva, Mutare, Murehwa, Mwenezi, Seke and Wedza; Manicaland, Matabeleland South; Masvingo",,,No,No,No,,,,,,,2023,2,12,2024,6,30,719,4217,,,4217,,,,,,,100,,2023-11-03,2024-07-26
2023-0720-CRI,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Dengue,CRI,Costa Rica,Latin America and the Caribbean,Americas,"Alajuela, Heredia, Limon, Puntarenas",,,No,No,No,,,Vaccinated,,,,2023,8,,2023,10,,,14403,,,14403,,,,,,,100,,2023-11-03,2023-12-07
2023-0721-KEN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000216,,KEN,Kenya,Sub-Saharan Africa,Africa,"Tana River, Garissa, Wajir, Mandera, Marsabit, Isiolo, Meru, Samburu","Heavy rains, El Nino",,No,No,No,,,Km2,,,"Dawa, Tana Rivers",2023,10,15,2024,,,406,242,695255,,695497,,,,,,,100,,2023-11-06,2024-06-17
2023-0722-NPL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2023-000214,,NPL,Nepal,Southern Asia,Asia,Jajarkot and Rukum Districts of Karnali Province,,,No,No,No,,5.7,Moment Magnitude,28.848,82.18,,2023,11,3,2023,11,3,154,366,300000,,300366,,,,,100000,100000,100,,2023-11-06,2024-02-12
2023-0724-BEL,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',BEL,Belgium,Western Europe,Europe,,,,No,No,No,,,Kph,,,,2023,11,2,2023,11,3,2,,,,,,,,,,,100,,2023-11-07,2023-12-07
2023-0724-DEU,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',DEU,Germany,Western Europe,Europe,,,,No,No,No,,,Kph,,,,2023,11,1,2023,11,2,1,,,,,,,,,,,100,,2023-11-10,2023-12-07
2023-0724-ESP,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',ESP,Spain,Southern Europe,Europe,,,,No,No,No,,,Kph,,,,2023,11,2,2023,11,3,1,,,,,,,,,,,100,,2023-11-06,2023-12-07
2023-0724-FRA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',FRA,France,Western Europe,Europe,"Finistère, Côtes-d'Armor, Manche, Morbihan",,,No,No,No,,207,Kph,,,,2023,11,2,2023,11,3,2,16,,,16,,,,,,,100,,2023-11-07,2023-12-07
2023-0724-GBR,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,,No,No,No,,150,Kph,,,,2023,11,2,2023,11,3,,,,,,,,,,,,100,,2023-11-10,2023-12-07
2023-0724-ITA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',ITA,Italy,Southern Europe,Europe,"Prato, Fucecchio, Pontedera, Quarrata, Montemurlo, and Orentano (Tuscany); Veneto, Liguria and Emilia-Romagna Regions",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,,Kph,,,,2023,11,2,2023,11,3,8,,1200,,1200,,,,,,,100,,2023-11-06,2023-12-07
2023-0724-NLD,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciaran',NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,,No,No,No,,,Kph,,,,2023,11,6,2023,11,6,1,,,,,,,,,,,100,,2023-11-06,2023-12-07
2023-0725-ESP,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Domingos',ESP,Spain,Southern Europe,Europe,Valdezcaray (La Rioja); Estaca de Bares (A Coruña); Cabo Busto (Asturias),,,No,No,No,,203,Kph,,,,2023,11,4,2023,11,7,,,,,,,,,,,,100,,2023-11-10,2024-03-05
2023-0725-FRA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Domingos',FRA,France,Western Europe,Europe,"Deux-Sèvres, Charente-Maritime, Charentes Departments ( Nouvelle-Aquitain Region); Isère Department (Auvergne-Rhône-Alpes Region); Pas de Calais",,,No,No,No,,151,Kph,,,,2023,11,4,2023,11,7,,50,,517000,517050,,,,,,,100,,2023-11-06,2024-03-05
2023-0727-ESP,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,ESP,Spain,Southern Europe,Europe,Montitxelvo municipality (Valencia),,,No,No,No,,,Km2,,,,2023,11,2,2023,11,3,,,800,,800,,,,,,,100,,2023-11-06,2023-12-07
2023-0728-ETH,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2023-000229,,ETH,Ethiopia,Sub-Saharan Africa,Africa," Somali Region, Afar, Oromia, SNNP, Gambela","Heavy rains, El Nino","Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,Genale River,2023,10,,2023,11,30,60,,1500000,,1500000,,,,,,,100,,2023-11-07,2024-08-27
2023-0729-MYS,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,MYS,Malaysia,South-eastern Asia,Asia,"Selangor, Perak, and Pahang states",Heavy rains,,No,No,No,,,Km2,,,,2023,11,5,2023,11,8,,,881,,881,,,,,,,100,,2023-11-07,2023-11-10
2023-0732-HND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,HND,Honduras,Latin America and the Caribbean,Americas,"Atlántida, Colón, Cortés, Gracias a Dios, Islas de la Bahía, Santa Bárbara, Yoro, Olancho and Alianza Municipality in Valle Department",,Flood,No,No,No,,,Kph,,,,2023,11,3,2023,11,10,4,,46658,,46658,,,,,,,100,,2023-11-08,2023-11-10
2023-0733-LKA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,LKA,Sri Lanka,Southern Asia,Asia,"Kurunegala, Kandy, Anuradhapura, Puttalam, Ratnapura Districts",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2023,11,1,2023,11,13,8,,34800,,34800,,,,,,,100,,2023-11-08,2023-12-01
2023-0734-BEL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BEL,Belgium,Western Europe,Europe,"Westhoerk, Kachtem, and Wevelgem (West Flanders)",Heavy rains,,No,No,No,,50,Km2,,,,2023,11,6,2023,11,10,,,3000,,3000,,,,,,,100,,2023-11-24,2023-11-24
2023-0734-FRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,FRA,France,Western Europe,Europe,"Pas-de-Calais Department, Hauts-de-France Region",Heavy rains,,No,No,Yes,,30,Km2,,,Liane and Aa rivers,2023,11,6,2023,11,7,,,3500,,3500,,,,,1650000,1650000,100,,2023-11-08,2024-02-01
2023-0739-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Luzon Strait (near Calayan Island, southern Babuyan Islands)",,,No,No,No,,6.2,Moment Magnitude,19.236,21.229,,2023,9,12,2023,9,12,,5,175,,180,,,,,,,100,,2023-11-09,2023-12-01
2023-0741-SOM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000190,,SOM,Somalia,Sub-Saharan Africa,Africa,"Bay, Ged, Bakool, South West, Hirshabelle, Jubaland, Galmudug, Belet Weyne, Balcad, Awdal, Bari, Mudug, Nugaal, Togdheer, Woqooyi Galbeed ",El Nino; Deyr Rainy Season,,No,No,Yes,,,Km2,,,"Juba, Shabelle rivers",2023,9,,2023,11,20,118,,2480000,,2480000,,,,,,,100,,2023-11-09,2023-12-21
2023-0746-MNG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,GLIDE:CW-2023-000262,Dzud,MNG,Mongolia,Eastern Asia,Asia,"Arhangai, Bayanhongor, Bayan-Ölgii, Bulgan, Dornod, Dornogovi, Dundgovi, Govi-Altai, Khentii, Khovd, Khövsgöl, Ömnögovi, Orkhon, Övörkhangai, Selenge, Sükhbaatar, Töv, Ulaanbaatar, Uvs, Zavkhan",,Cold wave|Snow/ice,No,No,No,,,Kph,,,,2023,11,4,2024,2,,8,,669367,,669367,,,,,,,100,,2023-11-10,2024-06-17
2023-0747-BRA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,BRA,Brazil,Latin America and the Caribbean,Americas,"Porto Alegre (Rio Grande do Sul); Balneário Camboriú, Camboriú, and Blumenau (Santa Catarina State)",,Flood|Lightening|Surge,No,No,No,,,Kph,,,,2023,11,11,2023,11,14,1,,300,,300,,,,,235000,235000,100,,2023-11-14,2024-01-29
2023-0749-ISL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:VO-2023-000243,,ISL,Iceland,Northern Europe,Europe,Grindavik (Reykjanes peninsula),,Volcanic activity,No,No,Yes,,,Moment Magnitude,,,,2023,10,25,2023,12,18,,,3665,,3665,,,,,75000,75000,100,,2023-11-14,2024-02-01
2023-0753-PRY,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000217,,PRY,Paraguay,Latin America and the Caribbean,Americas,"Alto Paranà, Itapua, Misiones, Neembucu",Heavy rains,,No,No,No,,,Km2,,,Parana river,2023,10,30,2023,11,4,6,19,7656,,7675,,,,,,,100,"[{""adm1_code"":2312,""adm1_name"":""Alto Parana""},{""adm1_code"":2322,""adm1_name"":""Itapua""},{""adm1_code"":2323,""adm1_name"":""Misiones""},{""adm1_code"":2324,""adm1_name"":""Neembucu""}]",2023-11-14,2024-06-26
2023-0754-VNM,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Tri, Thua Thien Hue and Ha Tinh Provinces ",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2023,11,13,2023,11,14,5,,80000,,80000,,,,,,,100,,2023-11-16,2023-12-07
2023-0760-BOL,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Beni, La Paz, Santa Cruz, Suárez, Carmen Rivero Torrez, San José de Chiquitos, Urubicha departments",,,No,No,No,,,Km2,,,,2023,11,17,2023,11,22,12,,,,,,,,,,,100,,2023-11-22,2023-12-07
2023-0761-BGR,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Frederico,BGR,Bulgaria,Eastern Europe,Europe,,,Flood,No,No,Yes,,,Kph,,,,2023,11,18,2023,11,19,2,,,,,,,,,,,100,,2023-11-24,2023-12-01
2023-0761-FRA,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Frederico,FRA,France,Western Europe,Europe,"Clermont-Ferrand, Lorient, Tusson, Noirmoutier, Saint-Nazaire, Montlucon, Chassiron, Châteauroux",,Flood,No,No,No,,126,Kph,,,,2023,11,15,2023,11,16,,,,,,,,,,40000,40000,100,,2023-11-24,2024-02-01
2023-0761-TUR,No,nat-met-sto-ext,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Frederico,TUR,Türkiye,Western Asia,Asia,"Diyarbakir; Batman; Eregli City (Zonguldak) Türkiye's Black Sea, Sakarya provinces",,Flood|Transport accident,No,No,No,,,Kph,,,,2023,11,18,2023,11,21,20,,,,,,,,,,,100,,2023-11-22,2023-12-01
2023-0762-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Glan, Kiamba, Polompok, and General Santos City (Davao Occidental in Region XI, southern Mindanao)",,,No,No,No,,6.7,Moment Magnitude,5.583,125.022,,2023,11,17,2023,11,17,11,37,99541,,99578,,,,,25393,25393,100,,2023-11-22,2024-08-27
2023-0763-DOM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Azua, Barahona, Distrito Nacional, Duarte, Monte Plata, San Cristobal, San Pedro de Macoris, Santo Domingo, San José de Ocoa, Bahoruco, San Juan de la Maguana, Sánchez Ramírez, Peravia ",Extreme rainfall from a tropical disturbance,Collapse,No,No,Yes,,,Km2,,,,2023,11,17,2023,11,18,34,,22236,,22236,,,,,17500,17500,100,,2023-11-22,2023-12-19
2023-0763-HTI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,Grand'Anse Department,Extreme rainfall from a tropical disturbance,,No,No,No,,,Km2,,,,2023,11,17,2023,11,18,2,,,,,,,,,,,100,,2023-11-24,2023-11-28
2023-0764-GTM,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,GTM,Guatemala,Latin America and the Caribbean,Americas,Las Calaveras,Heavy rains,,No,No,No,,,,,,,2023,11,22,2023,11,27,86,,123325,,123325,,,,,,,100,,2023-11-23,2023-11-29
2023-0769-COD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa," Baraka City, Fizi territory (South-Kivu Province); Dungu Town area (Haut-Uele Province)",Heavy rains,,No,No,No,,,Km2,,,,2023,11,13,2023,11,23,4,20,3600,,3620,,,,,,,100,,2023-11-23,2023-12-01
2023-0770-URY,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,URY,Uruguay,Latin America and the Caribbean,Americas,"Artigas, Paysandú, and Salto Departments",Heavy rains,,No,No,No,,,Km2,,,"Tacuarembó Chico River, Sandú, Sauce del Conventos and Convento streams",2023,10,30,2023,11,18,,,3472,,3472,,,,,,,100,"[{""adm1_code"":3265,""adm1_name"":""Artigas""},{""adm1_code"":3275,""adm1_name"":""Paysandu""},{""adm1_code"":3279,""adm1_name"":""Salto""}]",2023-11-23,2024-06-26
2023-0777-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,"Arroio do Meio, Colinas, Cruzeiro do Sul, Encantado, Estrela, Lajeado, Muçum, Roca Sales, Santa Tereza and Taquari (Rio Grande do Sul)",Heavy rains,,No,No,Yes,,,Km2,,,,2023,11,13,2023,11,19,4,63,194000,,194063,,,,,,,100,"[{""adm2_code"":10170,""adm2_name"":""Arroio Do Meio""},{""adm2_code"":10253,""adm2_name"":""Colinas""},{""adm2_code"":10266,""adm2_name"":""Cruzeiro Do Sul""},{""adm2_code"":10281,""adm2_name"":""Encantado""},{""adm2_code"":10297,""adm2_name"":""Estrela""},{""adm2_code"":10367,""adm2_name"":""Lajeado""},{""adm2_code"":10399,""adm2_name"":""Mucum""},{""adm2_code"":10475,""adm2_name"":""Roca Sales""},{""adm2_code"":10494,""adm2_name"":""Santa Tereza""},{""adm2_code"":10566,""adm2_name"":""Taquari""}]",2023-11-23,2024-06-26
2023-0783-BOL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Potosí, La Paz and Chuquisaca Departments",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,"Coroico, Mapiri, and Tipuani Rivers",2023,12,10,2023,12,13,14,,8900,,8900,,,,,,,100,"[{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40448,""adm1_name"":""Potosi""}]",2023-12-13,2024-06-26
2023-0784-LKA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,LKA,Sri Lanka,Southern Asia,Asia,"Kurunegala, Kilinochchi Districts",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2023,12,1,2023,12,13,1,3,2000,,2003,,,,,,,100,,2023-12-13,2023-12-18
2023-0785-USA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,USA,United States of America,Northern America,Americas,Portland City area (Oregon State); Snohomish and Wahkiakum Counties (Washington State),Heavy rains and snow,,No,No,No,,,Km2,,,,2023,12,4,2023,12,6,3,,126,,126,,,,,,,100,,2023-12-07,2023-12-08
2023-0791-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Hinatuan Municipality( Surigao Del Sur Province, Caraga Region, Mindanao)",,,No,No,No,,7.6,Moment Magnitude,8.527,126.449,,2023,12,2,2023,12,2,3,79,720997,,721076,,,,,22712,22712,100,,2023-12-06,2024-08-27
2023-0792-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Michaung',IND,India,Southern Asia,Asia," Andra Pradesh, Telangana, Tamil Nadu States ",,Flood,No,No,No,,110,Kph,,,,2023,12,5,2023,12,6,20,,4390000,,4390000,,,,,125000,125000,100,,2023-12-06,2024-02-12
2023-0797-TZA,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),GLIDE:FL-2023-000241,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Katesh, Hanang District, western Manyara Region (North); Morogoro",Heavy rains,Flood,No,No,No,,,,,,,2023,12,2,2023,12,6,89,139,6202,,6341,,,,,,,100,,2023-12-05,2024-03-13
2023-0802-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Eastern Visayas, Western Visayas and Bicol Regions",Low-Pressure Area (LPA) in combination with the Shear Line,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,11,14,2023,11,27,2,1,1157487,,1157488,,,,,2160,2160,100,,2023-11-27,2024-08-27
2023-0803-IDN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IDN,Indonesia,South-eastern Asia,Asia,Sumedang Regency (Java Island); Ketapang Regency (Kalimantan),,Storm,No,No,No,,,Km2,,,,2023,11,24,2023,11,27,,,17750,,17750,,,,,,,100,,2023-11-27,2023-12-01
2023-0804-BGR,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,Storm 'Bettina',BGR,Bulgaria,Eastern Europe,Europe,Northeastern,,,No,No,Yes,,,Kph,,,,2023,11,25,2023,11,27,2,36,,,36,,,,,,,100,,2023-11-27,2023-12-01
