DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2024-0358-VNM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"Dien Bien, Lao Cai, Ha Giang, Yen Bai, Cao Bang, Lang Son, Thai Nguyen, Bac Giang, Quang Ninh and Hai Phong",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,6,9,2024,6,10,3,,9628,,9628,,,,,,,,,2024-06-12,2024-06-14
2024-0362-CHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHL,Chile,Latin America and the Caribbean,Americas,"Ñuble, Biobío, Araucanía, Maule, Los Ríos; O'HIggins, santiago regions",Heavy rains,Flood|Lightening|Storm,No,No,No,,,Km2,,,,2024,6,4,2024,6,14,,1,6392,,6393,,,,,,,,,2024-06-12,2024-08-01
2024-0363-GTM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,GTM,Guatemala,Latin America and the Caribbean,Americas,"Suchitepéquez, San Marcos, Jutiapa, Sacatepequez, Guatemala Department",Heavy rains,,No,No,No,,,Km2,,,,2024,6,7,2024,7,,18,13,606102,,606115,,,,,,,,,2024-06-12,2024-07-22
2024-0385-CIV,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CIV,Côte d’Ivoire,Sub-Saharan Africa,Africa,Abidjan district,Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,6,13,2024,6,25,26,,227,,227,,,,,,,,,2024-06-17,2024-07-15
2024-0386-ECU,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,ECU,Ecuador,Latin America and the Caribbean,Americas,"El Chaco, Patate, Pelileo, Quero, Pillaro, Baños de Agua Santa (Tungurahua province); Penipe (Chimborazo province); Cotopaxi province",Heavy rains,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,,,,,2024,6,14,2024,7,1,19,27,3602,,3629,,,,,,,,,2024-06-17,2024-07-15
2024-0390-NER,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NER,Niger,Sub-Saharan Africa,Africa,"Maradi, Zinder, Agadez, Tahoua, Tilleberi",Heavy rains,,No,No,No,,,Km2,,,,2024,6,11,2024,8,,273,278,710767,,711045,,,,,,,,,2024-06-19,2024-09-24
2024-0392-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Razavi Khorasan province,,,No,No,No,,4.9,Moment Magnitude,35.261,58.458,,2024,6,18,2024,6,18,4,120,,,120,,,,,,,,,2024-06-19,2024-07-29
2024-0393-VNM,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,VNM,Viet Nam,South-eastern Asia,Asia,"Bac Kan, Ha Giang, Tuyen Quang, Cao Bang, Thai Nguyen, and Binh Duong ",,Flood|Lightening,No,No,No,,,Kph,,,,2024,6,17,2024,6,18,7,1,400,,401,,,,,,,,,2024-06-19,2024-06-24
2024-0395-NIC,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,GLIDE:FL-2024-000098,,NIC,Nicaragua,Latin America and the Caribbean,Americas,,Heavy rain,,No,No,No,,,Kph,,,,2024,6,19,2024,6,21,,,,,,,,,,,,,,2024-06-25,2024-09-20
2024-0395-SLV,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,GLIDE:FL-2024-000098,,SLV,El Salvador,Latin America and the Caribbean,Americas,"Tacuba district in Ahuachapán Department; La Paz, La Unión, San Vicente, Sonsonate",Tropical storm 'Alberto',"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,,Kph,,,,2024,6,15,2024,6,24,19,,8570,,8570,,,,,,,,,2024-06-19,2024-09-20
2024-0398-CHL,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,CHL,Chile,Latin America and the Caribbean,Americas,"Coquimbo, Valparaíso, O'Higgins, Maule, Ñuble, Biobío, Araucanía, Los Rios and Santiago, Metropolitana, Los Lagos regions",,Flood|Lightening,No,No,No,,,Kph,,,,2024,6,10,2024,6,16,1,,24480,2340,26820,,,,,540000,,,,2024-06-19,2024-08-08
2024-0399-BGD,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2024-000100,,BGD,Bangladesh,Southern Asia,Asia,"Sylhet, Sunamganj, Netrokona, Moulvibazar, Habiganj, Rangpur, Jamalpur, Gaibandha, Feni, Rangamati, Bogra, Kurigram, Sirajganj, Lalmonirhat, Tangail, Cox’s Bazar, Bogura, Munshigan, Khagrachari, Bandarban","Monsoon rain, upstream flow","Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,5,29,2024,7,8,15,,2500000,,2500000,,,,,11000,,,,2024-06-21,2024-07-18
2024-0399-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2024-000100,,IND,India,Southern Asia,Asia,Assam and Meghalaya states,Monsoon rains,,No,No,No,,,Km2,,,,2024,5,,2024,7,8,48,,2100000,,2100000,,,,,,,,,2024-06-21,2024-07-18
2024-0402-GTM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Alberto',GTM,Guatemala,Latin America and the Caribbean,Americas,Jalpatagua and Chacaya municipalities,,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,6,21,2024,6,22,10,,14400,,14400,,,,,,,,,2024-06-24,2024-07-29
2024-0402-HND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Alberto',HND,Honduras,Latin America and the Caribbean,Americas,"Ocotepeque, Lempira, Intibucá, La Paz, Valle and Choluteca departments",,,No,No,No,,,Kph,,,,2024,6,17,2024,6,22,1,,1500,,1500,,,,,,,,,2024-06-24,2024-08-08
2024-0402-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Alberto',MEX,Mexico,Latin America and the Caribbean,Americas,"Nuevo Leon, Veracruz, Tamaulipas, Coahuila, ",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,6,20,2024,6,22,4,,,,,,,,,,,,,2024-06-21,2024-06-24
2024-0403-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,' South Fork' and 'Salt' fires,USA,United States of America,Northern America,Americas,"Otero and Lincoln Counties (New Mexico); California, Washington states",,,No,No,Yes,,,Km2,,,,2024,6,17,2024,7,15,2,2,1500,,1502,,,800000,,1200000,,,,2024-06-21,2024-08-05
2024-0415-SAU,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,SAU,Saudi Arabia,Western Asia,Asia,,,,No,No,No,,51.8,°C,,,,2024,6,1,2024,6,20,1000,,,,,,,,,,,,,2024-06-24,2024-08-01
2024-0422-BRB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',BRB,Barbados,Latin America and the Caribbean,Americas,,,Surge,No,No,No,,,Kph,,,,2024,7,1,2024,7,2,,,2500,,2500,,,,,,,,,2024-07-18,2024-08-09
2024-0422-CAN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',CAN,Canada,Northern America,Americas,Nouvelle Ecosse,,Flood,No,No,No,,,Kph,,,,2024,7,12,2024,7,12,1,,,,,,,,,,,,,2024-07-16,2024-08-01
2024-0422-GRD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',GRD,Grenada,Latin America and the Caribbean,Americas,"The Union, Carriacou and Petite Martinique islands",,,No,No,Yes,,265,Kph,,,,2024,7,1,2024,7,4,8,27,6981,,7008,,,44000,,430000,,,,2024-07-08,2024-08-01
2024-0422-JAM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',JAM,Jamaica,Latin America and the Caribbean,Americas,"Clarendon, St.Elizabeth, St. Thomas, Manchester, Westmoreland, Hanover",,,No,No,Yes,,270,Kph,,,,2024,7,3,2024,7,4,3,60,160000,,160060,,,16300,,1000000,,,,2024-07-08,2024-08-09
2024-0422-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',USA,United States of America,Northern America,Americas,"Texas, Louisiana",,Flood,No,No,Yes,,130,Kph,,,,2024,7,8,2024,7,9,8,,207,,207,,,,,4500000,,,,2024-07-10,2024-08-01
2024-0422-VCT,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,"Union Island, Canouan Island, and Mayrea",,,No,No,Yes,,265,Kph,,,,2024,7,1,2024,7,4,3,,15000,,15000,,,1800,,,,,,2024-07-05,2024-08-09
2024-0422-VEN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000105,Hurricane 'Beryl',VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,"Cumanacoa, Montes municipality (Sucre)",,Flood,No,No,No,,,Kph,,,,2024,7,1,2024,7,4,8,,29000,,29000,,,,,,,,,2024-07-08,2024-08-01
2024-0423-CHN,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,CHN,China,Eastern Asia,Asia,"Dongming, Juancheng counties (Shandong province)",,,No,No,No,,,Kph,,,,2024,7,5,2024,7,5,5,83,9000,,9083,,,,,,,,,2024-07-05,2024-07-12
2024-0428-NPL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NPL,Nepal,Southern Asia,Asia,,Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,6,,2024,7,,24,29,2705,,2734,,,,,,,,,2024-07-08,2024-07-11
2024-0434-MMR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000104,,MMR,Myanmar,South-eastern Asia,Asia,"Myitkyina, Waingmaw, and Bhamo districts (Kachin state); Magway, Mandalay and Sagaing; Ayeyarwady, Bago Region (East), Kayin, Mon, Tanintharyi, Yangon, Bago Region (West)",Heavy rains,,No,No,No,,,Km2,,,,2024,6,30,2024,8,2,,,106792,,106792,,,,,,,,,2024-07-08,2024-08-12
2024-0459-NZL,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,NZL,New Zealand,Australia and New Zealand,Oceania,Hawke's Bay and Tairawhiti regions,,Flood|Surge,No,No,Yes,,,Kph,,,,2024,6,25,2024,6,27,,,1200,,1200,,,,,,,,,2024-07-11,2024-07-15
2024-0460-AFG,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,AFG,Afghanistan,Southern Asia,Asia,Orgor village (Saskani district) Wazi Zadran district ( Paktia province),,,No,No,No,,,,,,,2024,6,23,2024,6,23,12,,,,,,,,,,,,,2024-07-11,2024-07-15
2024-0463-CAN,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,CAN,Canada,Northern America,Americas,Quebec province,,,No,No,Yes,,,Km2,,,,2024,6,21,2024,6,25,,,,,,,,,,,,,,2024-07-11,2024-07-15
2024-0465-KOR,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,KOR,Republic of Korea,Eastern Asia,Asia,"Chupungnyeong, Geumsan, Gunsan, Nonsan, Seocheon and Daegu (South Chungcheong and the North Jeolla provinces)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,7,10,2024,7,11,4,,3500,,3500,,,,,,,,,2024-07-11,2024-07-22
2024-0471-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropica storm 'Chris',MEX,Mexico,Latin America and the Caribbean,Americas,"Veracruz, Mexico city",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,65,Kph,,,,2024,6,30,2024,6,30,6,,20000,,20000,,,,,,,,,2024-07-12,2024-07-29
2024-0473-PER,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PER,Peru,Latin America and the Caribbean,Americas,Near Arequipa province,,"Slide (land, mud, snow, rock)|Tsunami/Tidal wave",No,No,No,,7.2,Moment Magnitude,-15.827,-74.464,,2024,6,28,2024,6,28,,30,9000,33,9063,,,,,,,,,2024-07-12,2024-07-29
2024-0477-NPL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,NPL,Nepal,Southern Asia,Asia,Chitwan District,Heavy rain,,No,No,No,,,,,,,2024,7,13,2024,7,15,62,,,,,,,,,,,,,2024-07-15,2024-08-19
2024-0478-NPL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,NPL,Nepal,Southern Asia,Asia,"Baglung, Chitawan, Kaski, and Myagdi districts (Gandaki and Bagmati provinces)",,,No,No,No,,,,,,,2024,7,10,2024,7,15,25,13,,,13,,,,,,,,,2024-07-15,2024-07-23
2024-0479-VNM,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,VNM,Viet Nam,South-eastern Asia,Asia,"Ta Mo village (Bac Me district, Ha Giang province)","Heavy rain, tropical depression Three",,No,No,No,,,,,,,2024,7,12,2024,7,13,11,4,230,,234,,,,,,,,,2024-07-15,2024-07-17
2024-0481-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia," Pratapgarh, Sultanpur, Chandauli, Mainpuri, Prayagraj, Auraiya, Deoria, Hathras, Varanasi and Siddharthnagar districts (Uttar Pradesh); Assam",Monsoon rain,Lightening,No,No,No,,,Km2,,,,2024,7,9,2024,7,15,125,20,1000000,,1000020,,,,,,,,,2024-07-15,2024-07-23
2024-0481-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,"Punjab, Sindh, Balochistan and Khyber Pakhtunkhwa provinces",Mosoon rain,,No,No,No,,,Km2,,,,2024,7,1,2024,8,29,368,700,551068,,551768,,,,,,,,,2024-07-23,2024-09-26
2024-0482-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Chengxi town (Dianjiang county) and Yuntai town (Changshou county), Chongqing municipality",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,7,11,2024,7,15,6,,7000,,7000,,,,,,,,,2024-07-15,2024-07-22
2024-0486-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Achin, Bati Kot, Behsud, Chaparhar, Haska Mina, Jalalabad, Momandara, Rodat and Surkhrud districts (Nangarhar); Alingar, Alishang, Badpakh, Dawlatshah, Mehtarlam and Qarghayi districts (Laghman); Asadabad, Bar-Kunar, Dare-e-Pech, Khas Kunar, Marawara, Shigal, Sirkani and Watapur districts (Kunar); Jorm district (Badakhshan); Guzargah Noor district, Khwaja Hijran (Baghlan); Kamdesh, Mandul and Wama districts (Nuristan)",Heavy rains,Lightening|Storm,No,No,No,,,Km2,,,,2024,7,15,2024,7,15,58,380,9625,,10005,,,,,,,,,2024-07-16,2024-08-02
2024-0487-KGZ,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,KGZ,Kyrgyzstan,Central Asia,Asia,Osh city (Osh city region),Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,Ak-Buura river,2024,7,14,2024,7,16,6,,3000,,3000,,,,,,,,,2024-07-16,2024-07-23
2024-0499-LBR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000116,,LBR,Liberia,Sub-Saharan Africa,Africa,"Bong, Grand Cape Mount, Montserrado",Heavy rains,,No,Yes,No,,,Km2,,,,2024,6,28,2024,7,9,2,,51000,,51000,,,,,,,,,2024-07-16,2024-08-12
2024-0509-ETH,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),GLIDE:LS-2024-000125,,ETH,Ethiopia,Sub-Saharan Africa,Africa,Gofa Zuria zone (South Ethiopia Regional State),Heavy rains,,No,No,No,,,,,,,2024,7,21,2024,7,22,257,12,15515,,15527,,,,,,,,,2024-07-23,2024-09-20
2024-0522-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000127,Typhoon 'Gaemi' (Carina),PHL,Philippines,South-eastern Asia,Asia,"Metro Manilla, Batangas, Cavite, Pampanga and Bulacan provinces; Regions NCR, I, II, III, CALABARZON, MIMAROPA, V, VI, VII, X, and CAR",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,7,22,2024,7,23,45,9,3631339,,3631348,,,,,,,,,2024-07-25,2024-08-08
2024-0522-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000127,Typhoon 'Gaemi' (Carina),TWN,Taiwan (Province of China),Eastern Asia,Asia,,,Flood,No,No,No,,190,Kph,,,,2024,7,24,2024,7,25,11,3300,,,3300,,,,,,,,,2024-07-25,2024-08-08
2024-0542-CHN,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,CHN,China,Eastern Asia,Asia,Hunan province,Heavy rains,,No,No,No,,,,,,,2024,7,28,2024,7,28,15,6,,,6,,,,,,,,,2024-07-29,2024-08-05
2024-0544-SDN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2024-000128,,SDN,Sudan,Northern Africa,Africa,"Kassala, Aj Jazirah, East Darfur, Central Darfur, North Darfur, Khartoum, North Kordofan, Northern, Red Sea, River Nile, West Darfur, and White Nile states",Heavy rain,Broken Dam/Burst bank,No,No,No,,,Km2,,,Gash River ,2024,6,1,2024,8,27,132,107,317000,,317107,,,,,,,,,2024-07-29,2024-08-27
2024-0548-PRK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,"Sinuiju City and Uiju County (North Pyongan Province); Changang, North Pyongan, and Ryangang provinces ",Heavy rain,,No,No,Yes,,,Km2,,,Yalu River,2024,7,27,2024,7,28,,,4200,,4200,,,,,,,,,2024-07-31,2024-08-05
2024-0552-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Zixing (Hunan province),"Heavy rains, Typhoon Gaemi",,No,No,No,,,Km2,,,,2024,7,27,2024,7,30,65,,2700,,2700,,,,,,,,,2024-07-31,2024-08-02
2024-0561-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Mandi, Kullu, Shimla districts (Himachal Pradesh)",Heavy rains,,No,No,No,,,Km2,,,,2024,7,31,2024,8,23,46,,,,,,,,,,,,,2024-08-01,2024-08-23
2024-0568-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Ridi Village (Kangding county, Garzê Tibetan Autonomous Prefecture, Sichuan province)",Heavy rains,"Collapse|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,8,3,2024,8,4,27,,939,,939,,,,,,,,,2024-08-05,2024-08-07
2024-0569-TCD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000139,,TCD,Chad,Sub-Saharan Africa,Africa,"Batha, Chari-Baguirmi, Logone Oriental, Mayo-Kebbi Ouest, Sila, Logone Occidental, N'Djamena city, Lake and Kanem provinces; Tibesti, Lac, Mayo-Kebbi Est, Mandoul, Tandjilé and Batah regions",Heavy rains,,No,No,No,,,Km2,,,,2024,5,15,2024,8,15,503,,1700000,,1700000,,,,,,,,,2024-08-05,2024-09-26
2024-0580-YEM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,YEM,Yemen,Western Asia,Asia,"Maqbanah district (Taez governorate), Sadaa provinces; Al Hudaydah, Al Hajjah, Ma'rib governorates",Heavy rains,,No,No,No,,,Km2,,,,2024,7,28,2024,8,8,62,16,171300,,171316,,,,,,,,,2024-08-08,2024-08-19
2024-0588-UGA,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,UGA,Uganda,Sub-Saharan Africa,Africa,Kampala,Heavy rains,,No,No,No,,,,,,,2024,8,10,2024,8,10,34,14,1000,,1014,,,,,,,,,2024-08-12,2024-08-21
2024-0596-NPL,No,nat-cli-glo-glo,Natural,Climatological,Glacial lake outburst flood,Glacial lake outburst flood,,,NPL,Nepal,Southern Asia,Asia,Solukhumbu district (Koshi province),,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,,,,,2024,8,16,2024,8,16,,,135,,135,,,,,,,,,2024-08-19,2024-08-23
2024-0624-BGD,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,BGD,Bangladesh,Southern Asia,Asia,"Lakshmipur, Cumilla, Feni, and Noakhali districts ",Heavy monsoon rains,,No,No,No,,,Km2,,,,2024,8,20,2024,8,26,42,,5200000,,5200000,,,,,,,,,2024-08-22,2024-08-29
2024-0624-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,Tripura state,Heavy rains,,No,No,No,,,Km2,,,,2024,8,19,2024,8,23,11,,34000,,34000,,,,,,,,,2024-08-23,2024-08-23
2024-0627-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Dipu Dara village (Singtam municipality, Gangtok district, Sikkim state) ",Heavy rains,,No,No,No,,,,,,,2024,8,22,2024,8,22,10,,90,,90,,,,,,,,,2024-08-22,2024-08-23
2024-0628-THA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,THA,Thailand,South-eastern Asia,Asia,"Phetchabun, Chiang Rai, Chiang Mai, Nan, Phayao, Lampang, Phrae, Udon Thani, Rayong, Phuket, Sukhothai and Prae provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,8,16,2024,8,26,22,19,38331,,38350,,,,,,,,,2024-08-22,2024-08-26
2024-0635-NGA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000159,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Adamawa, Borno, Bauchi, Sokoto, Zamfara and Jigawa states",Heavy rains,,No,No,No,,,Km2,,,,2024,8,20,2024,9,,757,6917,,,6917,,,,,,,,,2024-08-26,2024-09-30
2024-0643-LAO,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FF-2024-000156,,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,"Houaphan, Xaignabouli, Xiangkhouang",,,No,No,No,,,Km2,,,,2024,7,22,2024,8,8,,,22800,,22800,,,,,,,,,2024-08-26,2024-08-26
2024-0653-AUT,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',AUT,Austria,Western Europe,Europe,Lower Austria,,Broken Dam/Burst bank,No,No,Yes,,,Kph,,,,2024,9,15,2024,9,15,5,,2220,,2220,,,,,,,,,2024-09-23,2024-10-03
2024-0653-CZE,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',CZE,Czechia,Eastern Europe,Europe,Slovakia and Moravia regions,,Flood,No,No,Yes,,,Kph,,,,2024,9,13,2024,9,14,11,,12600,,12600,,,,,,,,,2024-09-23,2024-10-03
2024-0653-ITA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',ITA,Italy,Southern Europe,Europe,"Ravenna, Forlì-Cesena and eastern Bologna province, Emilia Romagna and Ancona (Marche); Cotignola, Lugo, Villa San Martino and Zagonara",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,9,15,2024,9,17,3,,1000,,1000,,,,,,,,,2024-09-23,2024-10-03
2024-0653-POL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',POL,Poland,Eastern Europe,Europe,,,Broken Dam/Burst bank,No,No,Yes,,,Kph,,,,2024,9,15,2024,9,15,7,,8000,,8000,,,,,992970,,,,2024-09-23,2024-10-03
2024-0653-ROU,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',ROU,Romania,Eastern Europe,Europe,,,,No,No,No,,,Kph,,,,2024,9,15,2024,9,15,7,,15000,,15000,,,,,,,,,2024-09-23,2024-10-03
2024-0653-SVK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Storm 'Boris',SVK,Slovakia,Eastern Europe,Europe,Bratislava,,,No,No,Yes,,,Kph,,,,2024,9,15,2024,9,16,,,,,,,,,,,,,,2024-09-30,2024-10-03
2024-0654-LAO,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yagi',LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2024,9,,2024,9,,5,,51440,,51440,,,,,,,,,2024-09-23,2024-10-03
2024-0654-MMR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yagi',MMR,Myanmar,South-eastern Asia,Asia,"Nay Pyi Taw, Mandalay, Magway, Bago Regions, Shan, Mon, Kayah, and Kayin States",,"Flood|Slide (land, mud, snow, rock)",No,Yes,No,,,Kph,,,,2024,9,15,2024,9,15,116,,631000,,631000,,,,,,,,,2024-09-23,2024-10-03
2024-0654-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yagi',PHL,Philippines,South-eastern Asia,Asia,"Luzon Isl., Isabela province",,"Slide (land, mud, snow, rock)",No,No,No,,75,Kph,,,,2024,9,2,2024,9,2,47,,,,,,,,,,,,,2024-09-23,2024-10-03
2024-0654-THA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yagi',THA,Thailand,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2024,9,,2024,9,,20,,,,,,,,,,,,,2024-09-23,2024-10-03
2024-0654-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yagi',VNM,Viet Nam,South-eastern Asia,Asia," Lao Cai-Yen Bai, Quang Ninh and Hai Phong provinces.",,,No,No,No,,,Kph,,,,2024,9,,2024,9,,338,1900,,,1900,,,,,,,,,2024-09-23,2024-10-03
